category_id,views,likes,dislikes,comment_count,category
23,0.000510851,0.001207554,0.003289509,9642,Comedy
10,0.003334736,0.008446466,0.001866866,4249,Music
23,0.005070467,0.029899033,0.002224712,6559,Comedy
23,5.35E-05,0.000737465,1.49E-05,1085,Comedy
23,0.000129406,0.000187751,4.06E-05,201,Comedy
23,0.000894331,0.00332732,0.000148074,2990,Comedy
23,0.000176222,0.000874448,0.000228281,989,Comedy
23,0.000219806,0.000172431,6.27E-05,236,Comedy
23,0.000621529,0.002497405,0.000214399,348,Comedy
23,0.000281583,0.00019256,0.000136249,155,Comedy
23,0.000188534,0.000766857,3.14E-05,1404,Comedy
23,8.35E-06,0.000118814,5.14E-07,141,Comedy
23,2.38E-05,3.63E-05,5.66E-06,25,Comedy
23,0.000437079,0.000848797,0.000124423,931,Comedy
23,1.24E-05,0.000133064,3.08E-06,45,Comedy
10,0.000604232,0.005071585,0.000224168,3269,Music
10,0.001762666,0.005362296,0.001254003,1608,Music
23,1.38E-05,1.59E-05,3.60E-06,3,Comedy
10,8.32E-05,0.000141258,1.44E-05,96,Music
10,0.001589026,0.00865969,0.000750654,14704,Music
23,0.00012059,0.00024404,8.69E-05,390,Comedy
23,0.002936186,0.014512204,0.000652452,3649,Comedy
10,3.44E-05,0.000118101,1.29E-05,201,Music
10,0.000177871,0.002844405,2.01E-05,1399,Music
23,0.000678553,0.000595672,0.000273526,336,Comedy
10,0.002190848,0.015669881,0.000845771,5578,Music
10,0.000666059,0.009663283,0.00022571,7185,Music
23,0.002093222,0.001317818,0.005746101,5755,Comedy
23,0.000571354,0.001046523,0.000169154,332,Comedy
23,0.000949744,0.004399851,0.000360931,889,Comedy
23,0.000871836,0.004966843,0.000288436,11608,Comedy
23,0.000141989,0.001109582,5.45E-05,310,Comedy
10,0.000165078,0.000328831,4.11E-05,279,Music
23,0.000789702,0.005201977,0.000842686,1589,Comedy
10,0.001317432,0.007587159,0.001455035,2249,Music
23,0.000399393,0.001617079,0.000131621,1475,Comedy
23,0.000225108,0.001242468,0.001229324,721,Comedy
23,0.000111966,0.000752784,0.004431429,2174,Comedy
10,0.004134136,0.043374333,0.006480302,22314,Music
10,0.000254907,0.000630586,0.00012648,380,Music
23,8.38E-05,0.000570556,5.96E-05,580,Comedy
23,0.000111757,9.10E-05,3.70E-05,85,Comedy
23,1.19E-05,9.14E-05,3.60E-06,20,Comedy
23,0.000587065,0.000453523,0.000136249,386,Comedy
10,4.00E-05,0.000155331,1.75E-05,54,Music
23,0.000352974,0.001127929,0.000148074,683,Comedy
23,0.000171791,0.002036757,7.87E-05,925,Comedy
23,1.14E-05,7.36E-05,2.06E-06,58,Comedy
10,4.68E-05,6.25E-05,1.80E-05,45,Music
23,8.08E-05,7.73E-05,0.000118768,186,Comedy
10,7.07E-05,6.59E-05,1.13E-05,109,Music
23,0.000144225,0.000232105,0.000260672,569,Comedy
23,7.41E-05,8.96E-05,1.75E-05,77,Comedy
10,0.000225723,0,0,233,Music
23,0.000420876,0.000285189,9.87E-05,100,Comedy
23,0.002710885,0.016801907,0.003601082,6219,Comedy
10,0.001779239,0.010894707,0.006835063,4361,Music
23,0.001537313,0.026535374,0.004853543,10129,Comedy
23,0.001923341,0.018897625,0.000747055,15770,Comedy
10,0.000601401,0.001393345,0.000149102,745,Music
23,0.000306285,0.000228187,0.000180465,147,Comedy
23,0.00033319,0.000949263,0.000739343,2203,Comedy
23,0.000859533,0.004659388,0.000161956,5171,Comedy
10,0.000386794,0.001588043,0.000289979,618,Music
23,9.42E-05,0.000957457,0.004806755,813,Comedy
10,0.000367818,0.002289525,0.000597952,3122,Music
23,0.000948062,0.001380342,0.000250389,437,Comedy
10,0.000701634,0.002332277,0.001415445,2500,Music
23,0.0001798,0.000879436,0.000112084,809,Comedy
10,0.007834321,0.079010807,0.006682876,52226,Music
23,0.002874571,0.001616544,0.007024269,6809,Comedy
10,0.001142129,0.001857556,8.89E-05,668,Music
10,3.35E-05,5.82E-05,2.06E-06,33,Music
23,0.000114032,0.00142345,0.000114655,817,Comedy
23,7.68E-05,0.000625954,0.00013265,367,Comedy
10,0.000297909,0.000365882,7.97E-05,88,Music
23,0.000230989,0.00146442,8.28E-05,364,Comedy
23,0.001146797,0.004926764,0.000443194,980,Comedy
23,2.52E-05,1.50E-05,1.54E-05,1,Comedy
10,2.29E-05,8.85E-05,8.74E-06,51,Music
10,1.89E-05,7.57E-05,6.68E-06,68,Music
23,0.000173155,0.000163525,0.000107971,154,Comedy
23,0.000536187,0.000223021,0.000390237,336,Comedy
23,0.004219487,0.021650828,0.005276685,7888,Comedy
10,0.00183013,0.0188123,0.019341677,11717,Music
10,0.002367581,0.012694727,0.008923012,5119,Music
23,0.002736671,0.033937277,0.01275546,14335,Comedy
23,0.001099313,0,0,11468,Comedy
10,0.001295448,0.003467688,0.000655537,1346,Music
23,0.002272659,0.020458771,0.00086171,16632,Comedy
10,0.034909952,0.175232154,0.022754581,97504,Music
23,0.000706953,0.000355373,0.000351676,216,Comedy
10,0.00027223,0.002162161,0.000488439,737,Music
23,0.000347888,0.002384826,0.000269927,547,Comedy
10,0.000828527,0.00163792,0.000211314,908,Music
23,0.00125451,0.005790702,0.000281238,6154,Comedy
23,0.000374962,0.002487786,0.000121339,2650,Comedy
23,5.79E-05,0.000474008,5.86E-05,563,Comedy
23,0.00040312,0.001041179,0.000867365,2399,Comedy
23,0.00013346,0.000126295,0.000131107,220,Comedy
10,0.000280156,0.002026425,0.000641655,2076,Music
23,0.000375765,0.002921715,0.000262215,1345,Comedy
10,0.003481668,0.041390481,0.000249875,18423,Music
23,0.004840712,0.023158533,0.005885949,8492,Comedy
10,0.003172688,0.022054652,0.03647458,17575,Music
10,0.002769839,0.013695648,0.009726109,5430,Music
23,0.003651051,0.036126514,0.022760237,16904,Comedy
10,0.001526885,0.003803644,0.00073163,1450,Music
23,0.002454494,0.021045358,0.000898728,16958,Comedy
10,0.05714958,0.222559762,0.033390215,121243,Music
23,0.000962501,0.00041754,0.000413888,248,Comedy
10,0.000483845,0.003020221,0.000738828,966,Music
23,0.000421229,0.00263706,0.000291521,547,Comedy
10,0.001026128,0.001795388,0.000240106,956,Music
23,0.001339371,0.006014079,0.000290493,6315,Comedy
23,0.000438704,0.002672687,0.000142419,2810,Comedy
23,7.40E-05,0.000534039,6.68E-05,615,Comedy
23,0.000420576,0.001074668,0.000871992,2425,Comedy
23,0.000167921,0.000137161,0.000140876,251,Comedy
10,0.000607007,0.00270475,0.001089991,2672,Music
23,0.000599102,0.003684296,0.000381497,1627,Comedy
10,0.004073131,0.04381129,0.000279182,18908,Music
23,0.002729155,0.017657651,0.090862537,36508,Comedy
23,0.000592676,0.004297069,0.000456562,5217,Comedy
10,0.001535386,0.004900579,0.001689999,1046,Music
23,7.50E-05,0.000400262,4.94E-05,296,Comedy
10,0.008483566,0.043580253,0.002514176,18800,Music
23,0.000353482,0,0,3618,Comedy
23,0.001282406,0.001251553,0.000397435,325,Comedy
23,0.000543208,0.003786009,0.000704381,1254,Comedy
10,3.77E-05,5.34E-07,2.06E-06,3,Music
10,1.29E-05,4.60E-05,1.54E-06,18,Music
10,0.001744587,0.011461344,0.000338308,3042,Music
23,0.000165325,2.71E-05,0.000203602,20,Comedy
23,0.000165356,0.000168334,3.39E-05,77,Comedy
23,0.000182165,0.001714695,6.68E-05,1062,Comedy
23,0.000730011,0.004410717,0.000435482,1034,Comedy
23,5.54E-06,3.87E-05,5.66E-06,42,Comedy
23,1.99E-05,0.00018205,1.39E-05,89,Comedy
23,5.55E-05,7.04E-05,1.08E-05,46,Comedy
10,0.000324043,0.001378739,5.81E-05,152,Music
23,0.002281801,0.005324175,0.002901843,3056,Comedy
10,0.001398485,0.006248857,0.000456562,4398,Music
23,0.001424581,0.018453365,0.000537797,10988,Comedy
23,0.000505221,0.00076365,0.000135735,213,Comedy
23,0.001137036,0,0,9038,Comedy
23,0.000638382,0.00407102,0.000151673,6035,Comedy
23,9.82E-05,0.000624886,9.97E-05,627,Comedy
23,0.000904596,0.004719597,0.000556821,1066,Comedy
23,0.000193495,0.001143427,0.000547566,929,Comedy
10,4.65E-05,2.12E-05,1.85E-05,170,Music
10,0.000320348,0.000842384,0.000191262,196,Music
10,0.000131832,0.000694001,7.76E-05,342,Music
10,0.000121228,0.000447645,2.62E-05,348,Music
23,6.79E-06,5.93E-05,1.54E-06,21,Comedy
10,0.000182596,0.00088852,0.000566589,828,Music
10,0.001743563,0.012352358,0.00106017,2666,Music
23,0.003010422,0.006258832,0.003708024,3454,Comedy
23,0.000954926,0,0,10799,Comedy
23,0.000392819,0.002839952,9.82E-05,2623,Comedy
23,0.000247987,0.002410121,0.000203602,1375,Comedy
10,0.001637893,0.006863411,0.000522887,4920,Music
23,0.000131538,0.000148027,4.42E-05,163,Comedy
23,0.000908096,0.002702969,0.000319799,10790,Comedy
23,0.000167349,0.00099629,3.65E-05,289,Comedy
23,0.000121753,0.000612773,2.93E-05,316,Comedy
23,0.000243149,0.002588608,0.000538311,869,Comedy
23,0.001688413,0.020210099,0.000627259,11639,Comedy
23,0.000443481,0.001603006,0.000604122,1474,Comedy
23,0.000310332,0.001256006,0.000356818,651,Comedy
23,0.000151067,0.000183654,3.29E-05,139,Comedy
23,0.000874799,0.001037973,0.000188692,324,Comedy
23,0.000343947,0.000568952,0.000151159,607,Comedy
23,7.85E-06,1.76E-05,7.71E-06,8,Comedy
23,0.00017967,0.000895468,0.00016247,835,Comedy
10,0.000114006,3.79E-05,6.58E-05,305,Music
23,0.000250646,0.001367694,0.000689985,1088,Comedy
23,0.001641099,0.000675653,0.000188692,1291,Comedy
10,0.000443196,0.003027881,0.000481755,1080,Music
10,0.004127517,0.022369232,0.002595411,4239,Music
23,0.001143674,0.006721083,0.000816979,1576,Comedy
23,0.000766269,0,0,11705,Comedy
23,0.000928843,0.006064312,0.016161681,3910,Comedy
23,0.001010315,0.004777133,0.000286894,5409,Comedy
23,8.91E-05,9.07E-05,2.57E-05,150,Comedy
23,0.000309192,0.000541342,8.12E-05,150,Comedy
23,2.05E-05,0.000708786,2.21E-05,519,Comedy
23,0.000193134,0.000309771,9.67E-05,191,Comedy
10,0.000280594,0.002713479,0.012278846,3706,Music
23,0.000136341,0.000707717,5.81E-05,467,Comedy
10,0.000342918,0.001456404,0.000658622,2142,Music
23,0.000208789,0.000606716,4.27E-05,601,Comedy
23,0.000346404,0.000419322,0.00033728,312,Comedy
23,0.000431273,0.000303714,0.000119282,315,Comedy
23,2.36E-05,1.12E-05,6.17E-06,8,Comedy
23,0.000242143,0.001001634,0.00013882,605,Comedy
23,0.00038017,0.003042488,0.000297691,1752,Comedy
10,1.82E-05,1.44E-05,4.63E-06,68,Music
23,7.37E-05,0.000305674,3.55E-05,239,Comedy
23,0.002554245,0.002678387,0.018907737,4098,Comedy
23,0.001682916,0,0,11126,Comedy
23,0.000662554,0.004134078,0.000468387,7523,Comedy
23,0.000471118,0.003588817,0.001702339,1694,Comedy
23,0.000127977,0.00012772,5.66E-05,125,Comedy
10,0.004980407,0.031206875,0.00139128,19854,Music
23,0.000614731,0.000219458,0.000338823,138,Comedy
10,0.000196616,0.000209839,0.010197581,871,Music
23,0.000193509,0.00179521,0.000100773,1017,Comedy
10,3.06E-05,0.000111332,8.74E-06,40,Music
10,0.000915273,0.004160798,0.000753739,1328,Music
23,0.000213929,0.000615088,2.57E-05,749,Comedy
23,0.002168626,0.000816199,0.000239078,1570,Comedy
23,0.000506324,0.002516465,0.000200003,1441,Comedy
23,0.001943165,0.008870598,0.001320328,1904,Comedy
23,0.000424984,0.005592976,0.003641185,1924,Comedy
23,1.26E-05,8.02E-06,4.73E-05,177,Comedy
10,0.005946974,0.027048928,0.003188222,4874,Music
23,5.18E-05,7.66E-06,0.004884906,17,Comedy
23,0.003820433,0.003553369,0.024783917,5398,Comedy
10,0.000250879,0.000924147,0.000265814,516,Music
23,0.001418678,0,0,14446,Comedy
23,0.001116228,0.005141412,0.000181494,5368,Comedy
23,0.000188167,0.000173144,8.02E-05,156,Comedy
10,0.018049729,0.077112993,0.006000604,37619,Music
10,0.000197907,0.000625598,4.78E-05,338,Music
10,0.000594148,0.002050473,0.000925978,2306,Music
23,0.000361121,0.000889411,0.000431369,755,Comedy
23,2.38E-05,0.000231571,4.63E-06,195,Comedy
23,1.75E-05,5.08E-05,2.57E-06,16,Comedy
10,0.000219624,0.000491643,3.14E-05,257,Music
23,1.27E-05,2.92E-05,8.74E-06,42,Comedy
23,4.02E-05,9.57E-05,3.24E-05,126,Comedy
10,0.001260759,0.020709046,9.51E-05,10982,Music
23,0.000833224,0.005675095,0.00111467,1814,Comedy
10,0.000447057,0.002346349,0.00249361,1926,Music
23,0.000729172,0,0,9594,Comedy
23,0.000536033,0.003958619,0.000440109,4259,Comedy
10,0.001045455,0.007329759,0.000591268,2260,Music
23,0.000241759,0.000469911,0.000243191,176,Comedy
23,0.000224653,0.000527091,0.000245762,136,Comedy
23,7.25E-05,0.000345219,1.08E-05,466,Comedy
10,0.001135446,0.016139614,0.001500794,4175,Music
23,0.000295773,0.002862397,0.000348591,1834,Comedy
23,2.70E-05,0.000263991,1.29E-05,62,Comedy
10,0.00015698,0.000172075,4.37E-05,44,Music
10,0.000499474,0.001539057,0.000559906,843,Music
23,0.000110737,0.000619898,4.88E-05,277,Comedy
10,2.93E-05,9.96E-05,1.03E-05,38,Music
23,0.000107957,0.000112579,1.95E-05,33,Comedy
23,3.10E-05,0.000189354,4.11E-06,88,Comedy
23,0.004155865,0.003706919,0.025707838,5649,Comedy
10,0.000217721,0.001053648,0.000209258,358,Music
23,0.001931211,0.019732706,0.008710156,19045,Comedy
23,0.000661169,0.003189446,0.000244734,7480,Comedy
23,0.001448487,0.007641846,0.002119312,2477,Comedy
23,0.000694104,0.003625869,0.001054514,10776,Comedy
10,0.002361789,0.010699475,0.001754782,3120,Music
23,0.000756847,0.00247496,0.000382525,5617,Comedy
23,0.001590314,0.008170718,0.000738828,1848,Comedy
10,0.000788868,0.003571539,0.004247364,3161,Music
23,0.000383958,0.001668381,0.000271469,427,Comedy
23,0.000759966,0,0,7120,Comedy
23,0.000404472,0.002638129,0.000290493,467,Comedy
23,0.000185959,0.001445004,6.27E-05,614,Comedy
23,0.000168642,0.001240687,0.000130079,409,Comedy
10,8.38E-05,0.000184901,7.20E-06,47,Music
23,0.000206985,0.000581956,3.39E-05,631,Comedy
23,0.000293417,0.000350385,0.000213885,183,Comedy
23,0.000429141,0.000634683,0.000362987,262,Comedy
10,0.00026807,0.001290742,0.000248333,1028,Music
23,0.000163156,0.001948047,0.001400021,911,Comedy
10,0.001607702,0.020044259,0.002028308,4963,Music
23,0.000512349,0.000539739,0.000491524,304,Comedy
23,0.000177169,1.85E-05,2.72E-05,15,Comedy
23,0.000487244,0.002918686,0.000347049,829,Comedy
23,6.52E-05,0.000174035,1.95E-05,36,Comedy
23,0.000359564,0.000686697,0.000488439,184,Comedy
10,0.001475985,0.00400422,0.001484855,3850,Music
23,0.000554091,0.000264525,0.000453477,284,Comedy
23,0.001130335,0,0,22147,Comedy
23,0.0012517,0.004623228,0.000464274,5542,Comedy
23,0.003403696,0.026222041,0.013759588,27446,Comedy
23,0.000111952,0.000593356,0.000121853,135,Comedy
10,0.000123364,0.000669062,4.11E-05,391,Music
10,3.10E-05,0.000108838,1.70E-05,36,Music
23,0.000190275,7.36E-05,4.42E-05,51,Comedy
23,0.000176716,0.000671734,3.34E-05,1096,Comedy
10,0.000204419,0.002438087,7.35E-05,1547,Music
23,9.02E-05,0.00018116,0.000154758,170,Comedy
23,2.72E-05,1.26E-05,3.50E-05,106,Comedy
10,0.000796761,0.009472326,0.000180465,5036,Music
10,9.61E-05,0.000263991,2.52E-05,257,Music
23,0.000289627,0.000669062,0.000225196,274,Comedy
23,7.65E-05,0.000145534,4.42E-05,68,Comedy
23,0.002208267,0.00987811,0.001000529,2041,Comedy
10,6.79E-05,0.000127542,2.57E-05,53,Music
23,0.000949284,0.002776537,0.000523915,6272,Comedy
23,2.91E-05,0.000102604,7.20E-06,95,Comedy
23,0.000597964,0.005210349,0.000516717,865,Comedy
23,0.000349551,0.00217178,0.000357332,2400,Comedy
23,0.000263062,0.001194907,0.000486897,759,Comedy
23,0.000772596,0,0,10197,Comedy
23,0.000262353,0.002808779,8.59E-05,2678,Comedy
23,0.000256356,0.001320133,0.000488953,1285,Comedy
23,0.001255723,0.000490218,0.00115683,528,Comedy
10,0.003883671,0,0,548,Music
10,0.000184598,0.001663927,0.000247304,606,Music
10,0.008679077,0.052602084,0.001863267,16522,Music
23,0.000433176,0.000642343,0.000169154,611,Comedy
10,0.001183421,0.007670347,0.000819549,4316,Music
10,0.001771836,0.00446095,0.001673033,4341,Music
10,0.00021476,0.001745512,0.000379954,723,Music
10,0.00352588,0.024520349,0.000962482,8487,Music
23,0.000218706,0.001236055,0.00104526,1423,Comedy
23,8.23E-06,6.98E-05,3.08E-06,30,Comedy
23,5.49E-05,0.000456195,5.55E-05,331,Comedy
23,0.000262195,0.000988274,0.01363208,1422,Comedy
10,1.41E-05,4.56E-05,6.17E-06,21,Music
23,0.001866034,0.018668014,0.000962482,5296,Comedy
23,0.001687021,0.023143927,0.000606693,19189,Comedy
23,0.001197954,0.008036407,0.001011326,1315,Comedy
23,0.000664189,0,0,9011,Comedy
23,0.000237243,0.000340053,9.97E-05,188,Comedy
23,0.000490535,0.002865603,0.000255531,4454,Comedy
23,0.000213387,0.000436779,6.07E-05,87,Comedy
10,0.000708962,0.004832176,0.000968652,1249,Music
23,0.000169513,0.001003415,3.70E-05,336,Comedy
23,0.001489829,0.006814246,0.000776361,6343,Comedy
10,2.19E-05,0.000105454,1.29E-05,40,Music
10,6.23E-05,1.92E-05,1.03E-05,0,Music
23,4.85E-05,0.000127542,1.23E-05,47,Comedy
23,0.000509468,0.00241493,0.000148588,1153,Comedy
23,0.000586655,0.002792213,0.000682272,3259,Comedy
10,0.00054543,0.000838822,0.000146018,485,Music
23,8.83E-05,0.000552564,3.03E-05,325,Comedy
10,9.13E-05,0.000297658,2.11E-05,326,Music
23,0.003057174,0.017638591,0.002921894,6670,Comedy
23,7.49E-05,0.000151234,0.000410289,456,Comedy
23,0.004839292,0.03181947,0.002485384,8958,Comedy
23,0.001042505,0.004224925,0.000680216,1157,Comedy
23,0.000387778,0.002159133,0.005936335,1765,Comedy
23,0.000674577,0,0,9045,Comedy
23,0.000874398,0.002665383,0.00039178,11624,Comedy
10,0.000487534,0.004024527,0.000166069,2236,Music
23,2.15E-05,3.74E-06,7.20E-06,29,Comedy
23,0.000138913,0.001693497,8.28E-05,692,Comedy
23,0.001465831,0.001085356,0.000384582,570,Comedy
23,0.000196625,0.001830302,3.91E-05,711,Comedy
23,0.000574291,0.003020043,0.000607721,803,Comedy
23,0.00551441,0.029637892,0.002774334,20717,Comedy
10,4.55E-05,0.000226762,1.59E-05,198,Music
10,1.10E-05,4.51E-05,5.14E-06,18,Music
23,0.000125404,0.000123801,5.66E-05,65,Comedy
23,0.002090259,0.02642992,0.000729574,21256,Comedy
23,1.57E-05,4.36E-05,4.63E-06,17,Comedy
23,0.000183835,0.000138765,8.79E-05,240,Comedy
23,0.000197176,0.000231927,7.87E-05,434,Comedy
10,0.004478926,0.00177045,0.00084937,7460,Music
23,0.000308353,0.002490636,0.000360417,2230,Comedy
23,0.003049521,0,0,22856,Comedy
23,0.001784108,0.00098204,0.0062767,2977,Comedy
23,0.000108416,7.94E-05,2.37E-05,158,Comedy
23,0.005065601,0.023061986,0.004568192,8532,Comedy
10,0.000111903,9.64E-05,3.44E-05,186,Music
23,0.000135403,0.000777901,8.33E-05,612,Comedy
23,0.000755448,0.004576201,0.000171725,3293,Comedy
23,0.000238972,0.001395839,0.000338308,817,Comedy
10,8.24E-05,5.66E-05,3.29E-05,76,Music
23,0.000467884,0.001865394,0.000238564,1609,Comedy
10,0.000215252,0.000285367,3.80E-05,105,Music
10,0.000283119,9.14E-05,2.83E-05,231,Music
23,9.59E-05,0.000113292,2.93E-05,96,Comedy
10,0.000117082,0,0,135,Music
23,0.000320611,0.000821543,0.000107457,922,Comedy
23,0.000197603,0.000590863,0.00015373,239,Comedy
10,7.11E-05,0.000191848,1.49E-05,109,Music
10,4.86E-05,2.73E-05,1.18E-05,17,Music
10,0.000273419,0.001207198,0.000238564,950,Music
23,0.002702881,0,0,28624,Comedy
23,0.002119352,0.026156132,0.001706452,16570,Comedy
10,0.005866098,0.00230912,0.001099245,9133,Music
10,0.002277203,0.032654017,0.003574346,10503,Music
23,0.001407808,0.005043084,0.004268444,8413,Comedy
23,0.000193992,0.00081994,0.004733233,2695,Comedy
23,0.000702445,0.006378002,0.000665306,6802,Comedy
23,0.000318079,0.001989017,0.000422114,0,Comedy
10,0.000155256,5.27E-05,1.90E-05,127,Music
23,0.00382175,0.02905558,0.001244749,19202,Comedy
10,8.03E-05,6.39E-05,0.000143447,370,Music
10,0.001173895,0.000244575,0.000208229,598,Music
23,0.000208761,9.57E-05,3.19E-05,278,Comedy
10,0.000148493,0.000206455,1.65E-05,231,Music
23,0.001306038,0.002407449,0.024986491,25533,Comedy
23,0.009337844,0.056558387,0.003438098,36175,Comedy
23,0.000374802,0.002316601,0.000329054,2133,Comedy
10,0.003551873,0.040316882,0.005244808,13783,Music
23,0.002958566,0.031854562,0.002378442,20442,Comedy
23,0.002124223,0.011513002,0.002953772,13320,Comedy
23,0.002872541,0,0,30391,Comedy
10,0.006340973,0.002461066,0.001181509,9494,Music
23,0.000180723,0.000872667,0.000127508,1100,Comedy
23,0.000386683,0.000184366,0.000173782,110,Comedy
23,0.000130504,0.00014304,4.16E-05,79,Comedy
23,0.0017798,0.005297634,0.026102703,21693,Comedy
23,0.000437037,0.003873115,0.00268333,6821,Comedy
10,0.00141173,0.005963134,0.000317743,1967,Music
10,0.00059864,0.004188408,0.001203617,1436,Music
23,0.001032784,0.003484789,0.000407204,3985,Comedy
23,0.000283764,0.002127248,0.000149102,3220,Comedy
23,0.000306957,0.000386367,8.53E-05,753,Comedy
10,0.000168286,0.000828668,0.000176352,276,Music
23,0.000218835,0.000849688,0.000210286,796,Comedy
23,0.000477532,0.000374254,0.000164527,186,Comedy
23,0.000138581,0.001038685,8.48E-05,638,Comedy
23,0.000172759,0.000592644,2.06E-05,767,Comedy
10,0.001054785,0.001487399,0.000211314,652,Music
23,0.000132068,8.16E-05,9.51E-05,80,Comedy
23,0.01106818,0.063277867,0.004520376,41355,Comedy
10,0.00017206,0.000960486,6.22E-05,580,Music
10,0.000707389,0.001424518,0.000665306,564,Music
10,0.000575608,0.005262008,5.40E-05,1759,Music
10,0.001024467,0.011305122,0.001067882,9020,Music
23,0.000727825,0.00331111,0.000387666,1030,Comedy
23,0.001434759,0.007997396,0.000646796,1810,Comedy
23,0.001534067,0,0,25259,Comedy
23,0.000700621,0.003053176,0.000439081,941,Comedy
23,0.001181185,0.006633265,0.002067383,9304,Comedy
23,0.000858046,0.005327204,0.005892119,11167,Comedy
10,0.003584992,0.010806532,0.000673018,3556,Music
10,5.45E-05,0.000413622,1.49E-05,48,Music
23,0.000134862,0.000161743,4.32E-05,87,Comedy
23,0.000736995,0.002242142,0.016631096,6749,Comedy
10,2.87E-05,0.000158893,1.39E-05,60,Music
10,0.000307265,0.000307455,5.66E-05,52,Music
23,0.00056563,0.000768638,0.000323912,1421,Comedy
23,0.000263648,0.00331681,9.15E-05,1563,Comedy
23,9.19E-05,0.000506606,2.52E-05,110,Comedy
23,0.000311119,0.00125369,0.000204116,1773,Comedy
23,7.65E-05,0.000954785,1.54E-05,368,Comedy
23,7.46E-05,0.000208058,0.000143447,142,Comedy
10,0.000111076,3.46E-05,9.25E-06,23,Music
23,5.34E-05,0.000272007,7.20E-06,129,Comedy
10,0.000215281,0.000909006,9.67E-05,419,Music
23,0.000222653,0.000525844,0.000173782,262,Comedy
10,7.28E-05,8.02E-05,1.59E-05,45,Music
10,0.000897998,0.005669929,0.001456063,1822,Music
10,0.000816889,0.002131879,0.000194347,847,Music
10,0.000138661,0.000282695,1.80E-05,62,Music
10,0.000927976,0.00058534,0.00431883,2468,Music
23,0.00226425,0,0,19527,Comedy
23,0.000159477,0.000168156,0.000157329,904,Comedy
23,0.000544549,0.004338039,0.001455035,4680,Comedy
10,5.26E-05,4.49E-05,1.03E-05,5,Music
23,0.000237962,0.000118458,0.00014756,216,Comedy
10,9.11E-05,4.31E-05,0.000114141,0,Music
23,0.001123287,0.004197315,0.000572759,1220,Comedy
23,1.18E-05,6.72E-05,1.39E-05,67,Comedy
23,0.000209894,0.001083396,0.000209772,625,Comedy
23,0.002157148,0.01012411,0.00097585,2175,Comedy
23,0.000618992,0.004825051,0.000289464,1017,Comedy
23,0.000210845,0.000580887,2.47E-05,268,Comedy
10,0.000160815,0.000193807,2.21E-05,113,Music
23,0.000145902,0.000725708,4.32E-05,937,Comedy
10,2.50E-05,0.000103851,1.44E-05,128,Music
23,5.41E-05,6.16E-05,1.85E-05,64,Comedy
23,0.000828129,0.003459138,0.00050592,995,Comedy
23,0.001131501,0,0,11874,Comedy
23,0.000539531,0.004951346,0.006647914,3354,Comedy
23,0.000288711,0.00021447,0.000169154,322,Comedy
23,0.002378619,0.011293187,0.000760937,2496,Comedy
23,0.000735033,0.004316129,0.000261186,6234,Comedy
10,0.001479403,0,0,3578,Music
10,0.000188708,0,0,493,Music
10,0.000195921,0.000621323,9.25E-05,123,Music
23,0.000101538,0,0,803,Comedy
10,0.000409727,0.001186535,0.000122367,1022,Music
23,0.000174785,0.00020307,4.78E-05,135,Comedy
10,0.001333701,0.001585371,0.000183036,685,Music
10,0.000335607,0.002735745,0.000109513,921,Music
10,0.000105583,0.000980436,0.000101287,374,Music
23,8.37E-05,0.00048434,0.000400006,665,Comedy
23,0.000108972,0.000693644,0.00011157,614,Comedy
10,0.000162972,7.46E-05,5.30E-05,43,Music
10,0.000120821,0.000944276,0.000143961,898,Music
23,0.000280486,0.000720008,0.010627922,1609,Comedy
10,6.03E-05,0.000604757,5.71E-05,418,Music
23,0.000286711,0.002289169,6.99E-05,1127,Comedy
23,0.000109608,0.000133955,3.24E-05,52,Comedy
23,3.66E-05,0.000206989,4.47E-05,103,Comedy
10,2.14E-05,2.76E-05,3.08E-06,24,Music
23,0.001150877,0,0,14739,Comedy
10,0.000732039,0.007287008,0.002717778,1635,Music
23,0.000277989,0.002365588,0.001686915,2559,Comedy
23,0.000316023,0.001915805,0.000174296,680,Comedy
23,0.000877552,0.004833779,0.000173267,2945,Comedy
23,0.00017532,0.000197726,0.0002108,201,Comedy
23,0.000113933,0.000728202,7.56E-05,825,Comedy
10,0.000159978,0.000691151,0.00011774,415,Music
23,7.18E-05,0.000130036,1.49E-05,116,Comedy
23,0.000855783,0.006428235,0.011853647,5062,Comedy
23,1.97E-05,1.66E-05,7.71E-06,5,Comedy
23,0.001052387,0.004023815,0.000704895,1145,Comedy
23,4.73E-05,7.80E-05,1.08E-05,22,Comedy
10,0.000667911,0.003769621,0.000267356,1191,Music
23,0.000175242,0.000633258,1.54E-05,491,Comedy
10,0.000141019,0.00085236,6.58E-05,175,Music
23,0.000240499,0.000679394,0.000189206,239,Comedy
23,0.000267582,0.000411662,9.51E-05,133,Comedy
23,4.17E-05,6.72E-05,1.65E-05,40,Comedy
23,0.001384856,0.003945259,0.001950158,1344,Comedy
23,0.000812642,0,0,12340,Comedy
23,0.000500331,0.003182143,0.000700782,660,Comedy
10,0.000152382,0.000811033,0.000483812,450,Music
23,0.000437324,0.003033047,0.000161956,4051,Comedy
23,0.000562771,0.005124312,0.00025296,886,Comedy
10,0.00021069,0.001638633,0.000200517,375,Music
23,0.000369179,0.004880806,0.004054045,1716,Comedy
